amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
355.52118,0.0,15673871.0,87.58957,"(1.5642794, 0.)",0.12206876,167.0,1,68.0,51.685627,1,61.690342,"(1.5642794, 0.)",0,34327.184,2.960393,2.960393
454.28238,0.0,17016734.0,69.21382,"(1.1624292, 0.)",0.14541072,168.0,1,69.0,66.59064,1,38.005417,"(1.1624292, 0.)",0,36231.86,2.4497197,2.4497197
238.63312,0.0,17900068.0,84.829025,"(3.650716, 0.)",0.06106782,168.0,0,70.0,15.901247,1,63.246,"(3.650716, 0.)",0,33453.477,4.89826,4.89826
750.33765,0.0,18720078.0,68.44397,"(1.0650117, 0.)",0.3272487,169.0,1,71.0,48.05782,1,38.610542,"(1.0650117, 0.)",0,50005.254,2.7748911,2.7748911
653.0895,0.0,14505770.0,85.428314,"(0.6042809, 0.)",0.17781895,169.0,1,72.0,82.885605,1,63.176422,"(0.6042809, 0.)",0,34806.477,1.6262088,1.6262088
179.78023,0.0,14785064.0,29.653248,"(2.44673, 0.)",0.04176557,170.0,0,73.0,52.522984,2,45.912125,"(2.44673, 0.)",0,30223.457,3.736424,3.736424
800.68463,0.0,19757102.0,68.45624,"(1.0004976, 0.)",0.3217736,170.0,1,74.0,53.61706,1,38.866405,"(1.0004976, 0.)",0,47964.086,2.5426252,2.5426252
1175.4949,0.0,17830040.0,88.465744,"(0.40198842, 0.)",0.24801123,170.0,1,75.0,90.638565,1,63.409252,"(0.40198842, 0.)",0,36868.508,1.2021164,1.2021164
890.2397,0.0,17573356.0,68.023026,"(0.8220505, 0.)",0.32462394,171.0,1,76.0,56.22957,1,39.243317,"(0.8220505, 0.)",0,39381.508,2.0336416,2.0336416
549.4908,0.0,17515980.0,87.4833,"(1.3690242, 0.)",0.19978637,171.0,1,77.0,36.98592,1,62.81394,"(1.3690242, 0.)",0,32608.602,2.5222635,2.5222635
212.66254,0.0,10889284.0,49.088066,"(1.3693291, 0.)",0.04951322,172.0,0,78.0,52.003082,2,59.093353,"(1.3693291, 0.)",0,21888.805,2.2659836,2.2659836
632.20276,0.0,16186616.0,68.142075,"(1.2884961, 0.)",0.2608198,172.0,1,79.0,27.93262,1,40.997803,"(1.2884961, 0.)",0,32788.734,2.4960775,2.4960775
471.62698,0.0,15626429.0,85.81959,"(1.5084765, 0.)",0.19175935,172.0,1,80.0,33.535873,1,64.23169,"(1.5084765, 0.)",0,33646.84,2.8541367,2.8541367
538.0863,0.0,16165234.0,86.88337,"(1.1644653, 0.)",0.20815176,173.0,1,81.0,53.615215,1,63.46074,"(1.1644653, 0.)",0,37441.188,2.5501146,2.5501146
675.855,0.0,15751326.0,59.48843,"(0., 20.113178)",0.045605183,174.0,0,82.0,-501.4527,2,65.20959,"(0., 20.113178)",0,26290.186,-13.579009,-13.579009
460.73923,0.0,13398474.0,86.1642,"(1.3099613, 0.)",0.2012462,174.0,1,83.0,41.785957,1,62.852333,"(1.3099613, 0.)",0,33622.477,2.7332313,2.7332313
568.4782,0.0,9336528.0,56.426746,"(0.9139611, 0.)",0.124518335,175.0,1,84.0,22.266453,2,67.127594,"(0.9139611, 0.)",0,11404.355,1.179514,1.179514
295.35416,0.0,12799406.0,77.59488,"(1.3867737, 0.)",0.057436883,175.0,0,85.0,37.070347,2,86.809006,"(1.3867737, 0.)",0,16866.996,1.8200032,1.8200032
426.49957,0.0,17746092.0,86.97283,"(1.4665593, 0.)",0.14665931,175.0,1,86.0,52.92654,1,61.49633,"(1.4665593, 0.)",0,37208.082,2.870981,2.870981
-647.8665,0.0,15045162.0,47.405212,"(11.014839, 0.)",-0.0021482706,176.0,0,87.0,121.25477,1,85.21707,"(11.014839, 0.)",2,31976.22,10.516118,10.516118
172.17355,0.0,14338804.0,76.65627,"(0.806615, 0.)",0.01862818,176.0,0,88.0,95.22166,2,79.02338,"(0.806615, 0.)",0,31167.447,1.8386723,1.8386723
388.1322,0.0,20507930.0,87.46199,"(1.3486327, 0.)",0.10101986,176.0,1,89.0,74.03866,1,61.607277,"(1.3486327, 0.)",0,38329.176,2.638853,2.638853
